2025-10-14 22:48:30,806 | INFO | [Spotify] Top tracks for: Rick Ross
2025-10-14 22:48:31,627 | INFO | [Spotify] Top tracks for: Wale
2025-10-14 22:48:32,369 | INFO | [Spotify] Top tracks for: Meek Mill
2025-10-14 22:48:33,264 | INFO | Collected 235 unique tracks across 25 artists.
2025-10-14 22:48:33,339 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=2igwFfvr1OAGX9SKDCPBwO,1auxYwYrFRqZP7t3s7w4um,5sNESr6pQfIhL3krM8CtZn,7LR85XLWw2yXqKBSI5brbG,7r6PigmGzlB3YPB7wvBBbi,5ljCWsDlSyJ41kwqym2ORw,1gT5TGwbkkkUliNzHRIGi1,14I61w6cyYUHiV2n28IYdP,4VCbgIdr8ptegWeJpqLVHH,4bDPr2VAjcfgUDmN9dGOC3,3joBAxXdN3HFkvvbkxJEwl,5WsE374LpBomAkCRSOcjWo,0b1kU7KgZSnH7n7TBy921o,4srUSbTEbA2aJhEgcw0rqx,6ziKNQ7vKSpbt25yU1GjFS,79ntN2kMAg1JFyYh8Uq2Oa,6XkLdAGky28Ju6Rmr1gZBA,2M4lp7MTlaoGryo8rr5lsY,4n3kD4h1k57h0obdRBChZL,29KC2wCnYtZRLKbdplpx0B,5TRPicyLGbAF2LGBFbHGvO,4EWCNWgDS8707fNSZ1oaA5,3DK6m7It6Pw857FcQftMds,5SkRLpaGtvYPhw02vZhQQ9,7rbECVPkY5UODxoOUVKZnA,0mEdbdeRFQwBhN4xfyIeUM,0j2T0R9dR9qdJYsB7ciXhf,3sNVsP50132BTNlImLx70i,4iz9lGMjU1lXS51oPmUmTe,1zi7xx7UVEFkmKfv06H8x0,2u9S9JJ6hTZS3Vf22HOZKg,6LxSe8YmdPxy095Ux6znaQ,5mCPDVBb16L4XQwDdbRUpz,5FMyXeZ0reYloRTiCkPprT,6DCZcSspjsKoFjzjrWoCdn,3Q4gttWQ6hxqWOa3tHoTNi,0b4M7hd7mzLTm99MrMeZsp,59nOXPmaKlBfGMDeOVGrIK,0NUqi0ps17YpLUC3kgsZq0,3GCdLUSnKSMJhs4Tj6CV3s,2CGNAOSuO1MEFCbBRgUzjd,6AI3ezQ4o3HUoP6Dhudph3,2HbKqm4o0w5wEeEFXm2sD4,0aB0v4027ukVziUGwVGYpG,7KXjTSCq5nL1LoYtL7XAwS,6REbwUNlppTfcnV4d4ZoZi,6PGoSes0D9eUDeeAafB2As,2tudvzsrR56uom6smgOcSf,6IZvVAP7VPPnsGX6bvgkqg,1oHNvJVbFkexQc0BpQp7Y4 with Params: {} returned 403 due to None
2025-10-14 22:48:33,339 | ERROR | [Spotify] audio_features batch error (0:50): http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=2igwFfvr1OAGX9SKDCPBwO,1auxYwYrFRqZP7t3s7w4um,5sNESr6pQfIhL3krM8CtZn,7LR85XLWw2yXqKBSI5brbG,7r6PigmGzlB3YPB7wvBBbi,5ljCWsDlSyJ41kwqym2ORw,1gT5TGwbkkkUliNzHRIGi1,14I61w6cyYUHiV2n28IYdP,4VCbgIdr8ptegWeJpqLVHH,4bDPr2VAjcfgUDmN9dGOC3,3joBAxXdN3HFkvvbkxJEwl,5WsE374LpBomAkCRSOcjWo,0b1kU7KgZSnH7n7TBy921o,4srUSbTEbA2aJhEgcw0rqx,6ziKNQ7vKSpbt25yU1GjFS,79ntN2kMAg1JFyYh8Uq2Oa,6XkLdAGky28Ju6Rmr1gZBA,2M4lp7MTlaoGryo8rr5lsY,4n3kD4h1k57h0obdRBChZL,29KC2wCnYtZRLKbdplpx0B,5TRPicyLGbAF2LGBFbHGvO,4EWCNWgDS8707fNSZ1oaA5,3DK6m7It6Pw857FcQftMds,5SkRLpaGtvYPhw02vZhQQ9,7rbECVPkY5UODxoOUVKZnA,0mEdbdeRFQwBhN4xfyIeUM,0j2T0R9dR9qdJYsB7ciXhf,3sNVsP50132BTNlImLx70i,4iz9lGMjU1lXS51oPmUmTe,1zi7xx7UVEFkmKfv06H8x0,2u9S9JJ6hTZS3Vf22HOZKg,6LxSe8YmdPxy095Ux6znaQ,5mCPDVBb16L4XQwDdbRUpz,5FMyXeZ0reYloRTiCkPprT,6DCZcSspjsKoFjzjrWoCdn,3Q4gttWQ6hxqWOa3tHoTNi,0b4M7hd7mzLTm99MrMeZsp,59nOXPmaKlBfGMDeOVGrIK,0NUqi0ps17YpLUC3kgsZq0,3GCdLUSnKSMJhs4Tj6CV3s,2CGNAOSuO1MEFCbBRgUzjd,6AI3ezQ4o3HUoP6Dhudph3,2HbKqm4o0w5wEeEFXm2sD4,0aB0v4027ukVziUGwVGYpG,7KXjTSCq5nL1LoYtL7XAwS,6REbwUNlppTfcnV4d4ZoZi,6PGoSes0D9eUDeeAafB2As,2tudvzsrR56uom6smgOcSf,6IZvVAP7VPPnsGX6bvgkqg,1oHNvJVbFkexQc0BpQp7Y4:
 None, reason: None
2025-10-14 22:48:33,403 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=2igwFfvr1OAGX9SKDCPBwO with Params: {} returned 403 due to None
2025-10-14 22:48:33,403 | ERROR | [Spotify] audio_features single error for 2igwFfvr1OAGX9SKDCPBwO: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=2igwFfvr1OAGX9SKDCPBwO:
 None, reason: None
2025-10-14 22:48:33,468 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=1auxYwYrFRqZP7t3s7w4um with Params: {} returned 403 due to None
2025-10-14 22:48:33,468 | ERROR | [Spotify] audio_features single error for 1auxYwYrFRqZP7t3s7w4um: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=1auxYwYrFRqZP7t3s7w4um:
 None, reason: None
2025-10-14 22:48:33,540 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=5sNESr6pQfIhL3krM8CtZn with Params: {} returned 403 due to None
2025-10-14 22:48:33,542 | ERROR | [Spotify] audio_features single error for 5sNESr6pQfIhL3krM8CtZn: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=5sNESr6pQfIhL3krM8CtZn:
 None, reason: None
2025-10-14 22:48:33,617 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=7LR85XLWw2yXqKBSI5brbG with Params: {} returned 403 due to None
2025-10-14 22:48:33,617 | ERROR | [Spotify] audio_features single error for 7LR85XLWw2yXqKBSI5brbG: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=7LR85XLWw2yXqKBSI5brbG:
 None, reason: None
2025-10-14 22:48:33,681 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=7r6PigmGzlB3YPB7wvBBbi with Params: {} returned 403 due to None
2025-10-14 22:48:33,683 | ERROR | [Spotify] audio_features single error for 7r6PigmGzlB3YPB7wvBBbi: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=7r6PigmGzlB3YPB7wvBBbi:
 None, reason: None
2025-10-14 22:48:33,751 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=5ljCWsDlSyJ41kwqym2ORw with Params: {} returned 403 due to None
2025-10-14 22:48:33,753 | ERROR | [Spotify] audio_features single error for 5ljCWsDlSyJ41kwqym2ORw: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=5ljCWsDlSyJ41kwqym2ORw:
 None, reason: None
2025-10-14 22:48:33,817 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=1gT5TGwbkkkUliNzHRIGi1 with Params: {} returned 403 due to None
2025-10-14 22:48:33,818 | ERROR | [Spotify] audio_features single error for 1gT5TGwbkkkUliNzHRIGi1: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=1gT5TGwbkkkUliNzHRIGi1:
 None, reason: None
2025-10-14 22:48:33,883 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=14I61w6cyYUHiV2n28IYdP with Params: {} returned 403 due to None
2025-10-14 22:48:33,883 | ERROR | [Spotify] audio_features single error for 14I61w6cyYUHiV2n28IYdP: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=14I61w6cyYUHiV2n28IYdP:
 None, reason: None
2025-10-14 22:48:33,949 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4VCbgIdr8ptegWeJpqLVHH with Params: {} returned 403 due to None
2025-10-14 22:48:33,949 | ERROR | [Spotify] audio_features single error for 4VCbgIdr8ptegWeJpqLVHH: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4VCbgIdr8ptegWeJpqLVHH:
 None, reason: None
2025-10-14 22:48:34,014 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4bDPr2VAjcfgUDmN9dGOC3 with Params: {} returned 403 due to None
2025-10-14 22:48:34,015 | ERROR | [Spotify] audio_features single error for 4bDPr2VAjcfgUDmN9dGOC3: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4bDPr2VAjcfgUDmN9dGOC3:
 None, reason: None
2025-10-14 22:48:34,085 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=3joBAxXdN3HFkvvbkxJEwl with Params: {} returned 403 due to None
2025-10-14 22:48:34,087 | ERROR | [Spotify] audio_features single error for 3joBAxXdN3HFkvvbkxJEwl: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=3joBAxXdN3HFkvvbkxJEwl:
 None, reason: None
2025-10-14 22:48:34,148 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=5WsE374LpBomAkCRSOcjWo with Params: {} returned 403 due to None
2025-10-14 22:48:34,148 | ERROR | [Spotify] audio_features single error for 5WsE374LpBomAkCRSOcjWo: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=5WsE374LpBomAkCRSOcjWo:
 None, reason: None
2025-10-14 22:48:34,228 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=0b1kU7KgZSnH7n7TBy921o with Params: {} returned 403 due to None
2025-10-14 22:48:34,228 | ERROR | [Spotify] audio_features single error for 0b1kU7KgZSnH7n7TBy921o: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=0b1kU7KgZSnH7n7TBy921o:
 None, reason: None
2025-10-14 22:48:34,303 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4srUSbTEbA2aJhEgcw0rqx with Params: {} returned 403 due to None
2025-10-14 22:48:34,303 | ERROR | [Spotify] audio_features single error for 4srUSbTEbA2aJhEgcw0rqx: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4srUSbTEbA2aJhEgcw0rqx:
 None, reason: None
2025-10-14 22:48:34,371 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=6ziKNQ7vKSpbt25yU1GjFS with Params: {} returned 403 due to None
2025-10-14 22:48:34,371 | ERROR | [Spotify] audio_features single error for 6ziKNQ7vKSpbt25yU1GjFS: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=6ziKNQ7vKSpbt25yU1GjFS:
 None, reason: None
2025-10-14 22:48:34,437 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=79ntN2kMAg1JFyYh8Uq2Oa with Params: {} returned 403 due to None
